,iteration,score,avgScore,power,avgPower,data,avgData,quality,avg_quality,rebufferPen,numrebuffer,smoothPen,numSmooth,powerPen,avgPowerPen,epsilon
214,1000,-120.78900102326018,-388.6042243576331,113548.4325902539,121201.28980071296,29175165,33676608.98019802,145.44408605208335,155.05810257802185,0.0,1,73.91974473437502,44,-74.78415536803311,-91.88178605303027,1
215,1000,-120.78900102326018,-397.00611074348484,126443.20314200061,121213.02804080913,32010945,33641683.217821784,142.42333500520832,154.87102631672855,2.2657873787434006,29,84.08141877083334,44,-104.79767762092489,-91.95227208773441,1
216,1000,-120.78900102326018,-416.08768947129977,140959.3509966731,121373.84455083226,38617241,33679029.15841584,162.14419657291668,154.98277305192863,0.0,28,65.2519603541667,43,-191.24082971409663,-92.84713408871863,1
217,1000,-120.78900102326018,-414.90114367442584,116417.94017752225,121360.04695326457,31308764,33698018.475247525,157.16783695833334,155.03256702702146,0.0,1,62.510363979166684,44,-79.12607502279256,-92.81039314920613,1
218,1000,-120.78900102326018,-415.7787189048314,118767.14840526502,121390.88417440344,32870211,33688234.27722772,158.078585015625,154.95930646189152,0.0,3,63.38857530729166,44,-82.75586222098032,-92.84226223632518,1
219,1000,-120.78900102326018,-411.5999075560044,118067.14302221908,121334.70685486746,34402103,33686652.92079208,160.78451181770845,154.96342890733294,0.0,4,58.406109744791664,44,-81.95340511925781,-92.69281417395617,1
220,1000,-120.78900102326018,-411.8049180644721,111870.78751376871,121275.50368638418,28593469,33605107.603960395,147.21665851041666,154.7893897613449,0.0,1,67.99669319270834,43,-71.9154951828874,-92.55847091369402,1
221,1000,-120.78900102326018,-354.9084393329592,115938.26844069091,120884.5906167815,30586059,33583219.20792079,146.21075021354164,154.80211531672856,0.0,1,62.06127603125,42,-78.7760389159364,-91.54941306834093,1
222,1000,-120.78900102326018,-354.9165885626817,118580.22269232204,120918.9199871042,33020290,33596616.94059406,153.54038636979166,154.88986241063327,0.0,1,81.1371470729167,44,-85.32172341435282,-91.60415014110252,1
223,1000,-120.78900102326018,-347.2808169601439,120987.33706320832,120882.74832749547,37751933,33644369.633663364,162.40845955729168,154.98445021214934,0.0,2,70.44729328125001,44,-89.09350423994476,-91.51722158394227,1
224,1000,-120.78900102326018,-353.3555669884496,126250.03280534502,121028.28152279383,36830031,33745290.16831683,162.48463126562498,155.26804281296413,6.793319595242917,19,63.423593864583324,43,-100.80345989191247,-91.79357452907068,1
225,1000,-120.78900102326018,-386.11163692762455,137799.78915231783,121246.78007427476,30250562,33718550.138613865,149.55381814583333,155.07183860375414,61.96887394715392,45,73.96288405729166,44,-129.7149261282973,-92.31554270128436,1
226,1000,-120.78900102326018,-386.66551951674717,117461.93993473727,121211.56227301767,31856293,33663439.762376234,157.78511818750002,154.9452781823948,0.0,1,71.75356346874997,44,-81.1580853883285,-92.25745266319765,1
227,1000,-120.78900102326018,-328.09658102727747,116995.76780114589,120817.5529896461,31447842,33631759.30693069,147.02905475,154.89116683044554,0.0,2,78.61368260416667,44,-80.94248492382836,-91.24184275172483,1
228,1000,-120.78900102326018,-328.22867113386206,119588.85777761418,120878.06508500018,35494540,33676743.20792079,155.41994572395834,155.01763988799505,0.0,3,77.31533702604168,44,-87.11244138865607,-91.3517766111534,1
229,1000,-120.78900102326018,-319.8004337970838,120438.53950975896,120815.93785487373,36899791,33687410.683168314,162.0557216145833,155.0601933937191,0.0,1,71.10098378645834,44,-89.10039727338099,-91.1856564584841,1
230,1000,-120.78900102326018,-319.00958649252135,122052.29016463693,120856.04322945872,37603497,33714640.732673265,165.69135675520835,155.03071223014646,0.0,1,52.327083697916684,44,-90.10520379675326,-91.25125295041327,1
231,1000,-120.78900102326018,-334.38358292901313,130144.39165265848,120949.35307080808,34912420,33692807.98019802,155.44945270833333,154.86427438087875,93.23931530531723,30,69.26127329166668,43,-110.56719150983666,-91.45996193887501,1
232,1000,-120.78900102326018,-315.71008074292735,111355.72858978884,120724.22775495567,24786964,33571141.92079208,124.14944851562501,154.51322821379952,0.0,1,85.291553921875,44,-72.44421767245919,-90.99586442119431,1
233,1000,-120.78900102326018,-308.8032168400969,117494.24712824573,120619.27629657347,35183152,33530136.663366336,161.14584441666668,154.54718616223187,0.0,1,76.63601705208336,44,-84.84520441863353,-90.77068931356544,1
234,1000,-120.78900102326018,-308.4993737301406,117189.03142732705,120658.96167721422,34976429,33596839.22772277,169.25293208854163,154.7528695200083,0.0,1,55.417312375,44,-80.85939431419945,-90.83025166282737,1
235,1000,-120.78900102326018,-302.05651373845825,123304.29185610206,120641.34502417975,36412188,33628907.64356436,162.4487236979167,154.81710931368607,38.7977497342966,13,63.37694619791665,43,-94.34826248261237,-90.76651600985672,1
236,1000,-120.78900102326018,-240.03366712596517,118805.7457529309,120233.70263210738,34013139,33611006.02970297,159.60835814583334,154.8052824700392,0.0,1,70.80879245833333,44,-81.5831757471331,-89.681350632597,1
237,1000,-120.78900102326018,-242.52875320656605,118047.38145565194,120241.85604588021,29209268,33583260.524752475,152.37235230729166,154.8342564640058,5.6464671274302445,18,66.13764661458333,44,-84.40721115798762,-89.6847996015928,1
238,1000,-120.78900102326018,-242.53370884984528,117533.8346965079,120255.40744456573,35685997,33605066.28712871,158.73964779687503,154.83180529171824,0.0,1,65.43800995833334,43,-82.45781394799234,-89.7117110159592,1
239,1000,-120.78900102326018,-240.11822078412243,117632.59682143581,120225.28017022304,32019714,33582849.95049505,148.910954140625,154.80333511576936,0.0,1,66.15399750520832,43,-85.1427113536643,-89.63946528390929,1
240,1000,-120.78900102326018,-241.0522780014037,111973.31246115123,120132.91694982849,26603834,33473053.495049506,147.9733011822917,154.51763674876238,0.0,1,73.98631247916663,44,-72.395315289906,-89.45952440165735,1
241,1000,-120.78900102326018,-244.89416918843764,123217.40850261968,120196.61065894928,33779033,33508875.287128713,159.40754972395834,154.77819656311883,11.496257872405755,18,74.28700954687504,44,-93.33391356487353,-89.55863379942893,1
242,1000,-120.78900102326018,-246.30725941351557,120969.04503567412,120219.40343255649,35321635,33509976.891089108,150.29724864583335,154.5958832785685,0.0,12,73.502566984375,44,-88.81816893131614,-89.61909123699192,1
243,1000,-120.78900102326018,-244.51393697281836,112270.94738502156,120105.98218109632,25866147,33408307.13861386,140.02763245833333,154.30741809833953,0.0,1,68.76938770833334,43,-71.47317165916104,-89.41333131641954,1
244,1000,-120.78900102326018,-235.12570470817784,122521.94118088506,120066.05006353621,38534799,33444719.91089109,170.69235258854167,154.48479353759282,0.0,2,60.19213129166667,44,-93.27634932230907,-89.31075155213532,1
245,1000,-120.78900102326018,-231.56581954632853,119362.56039654801,120011.8596159019,30795900,33396225.94059406,150.19693098437494,154.3934869169761,0.0,16,63.200579239583334,44,-88.50568609901099,-89.21160732905,1
246,1000,-120.78900102326018,-227.4142176640949,122617.24570765531,120035.84914501388,39205136,33494057.237623762,172.30912837500003,154.58346273808786,0.0,3,53.58753467708335,44,-91.7360906106987,-89.24533983643917,1
247,1000,-120.78900102326018,-227.41091851057934,110344.42954557801,120021.18767395844,26609905,33477631.366336633,145.0199112291667,154.61464040073227,0.0,1,83.60625954166667,44,-66.62827580357603,-89.19327018570807,1
248,1000,-120.78900102326018,-227.46496608149172,118381.66536298196,120023.66505226542,35567522,33487478.21782178,153.58996715624997,154.57776813892326,0.0,1,71.00666938020835,43,-84.18394245628258,-89.18246704389479,1
249,1000,-120.78900102326018,-209.29938858246126,115598.74197554108,119826.13929590085,33065245,33418984.376237623,153.73101348958338,154.4078427311778,0.0,1,60.02278624479167,44,-78.18152974959276,-88.74705815132053,1
250,1000,-120.78900102326018,-209.41737609656502,115642.08774954216,119842.3904447082,31536776,33437585.21782178,145.60989480208332,154.52448567816623,0.0,3,84.05508708333336,44,-83.04423976885775,-88.82094165864069,1
251,1000,-120.78900102326018,-268.4078874111453,159095.11337521224,120259.87824191693,35720844,33485035.12871287,152.75935440624997,154.6349970693069,10.407975878053023,45,77.83950858333336,44,-191.26431456526808,-89.92130500239419,1
252,1000,-120.78900102326018,-270.3671550033714,120320.92692924695,120300.26627443073,34610509,33526818.425742574,151.2289840572917,154.66349725835394,0.0,6,71.15637169270835,44,-88.6507347642344,-89.9926361175621,1
253,1000,-120.78900102326018,-273.05981792836303,131158.44757134462,120321.9126977624,33268477,33537211.930693068,158.50736228124998,154.796878279342,17.09822577941937,38,73.53810494270836,44,-113.78628804800904,-90.03429663949221,1
254,1000,-120.78900102326018,-269.6184034964261,111988.15249268117,120203.80772902077,26269829,33435880.356435645,132.94472574479167,154.5436055337768,0.0,1,89.20815051562502,42,-72.8489813405739,-89.81139600222842,1
255,1000,-120.78900102326018,-269.8039555815976,116013.1530461346,120229.62748638395,30592331,33432987.346534654,151.20676120833338,154.51778500819927,0.0,1,78.13164091666668,44,-77.81821655036688,-89.86746441132004,1
256,1000,-120.78900102326018,-276.0005774460888,120786.86427216936,120280.5947647615,29397875,33402365.643564355,149.24220398958326,154.46324150608498,0.0,22,66.11949085416666,44,-91.47102574836548,-89.99686415138987,1
257,1000,-120.78900102326018,-276.3092522229346,111486.67884624466,120260.46800815334,24710183,33350657.306930695,143.37523933854166,154.43660987732054,0.0,1,78.97059697916666,44,-67.64450588968188,-89.90050792039906,1
258,1000,-120.78900102326018,-279.1313974328494,124379.7985189447,120363.08817099234,36007741,33411322.83168317,159.57139196354166,154.54502746261343,18.808504077207974,19,88.21596271354164,44,-96.7413429310729,-90.11053238430341,1
259,1000,-120.78900102326018,-272.30834255495296,123556.73947720973,120267.00511776892,30315055,33334314.475247525,143.78792171354166,154.3095185256807,33.65622848967205,18,80.43101206250002,44,-105.55941970357628,-89.78918270612412,1
260,1000,-120.78900102326018,-270.41528932698253,115608.04079635386,120196.96033840936,33225542,33301189.326732673,158.29438183333332,154.27193919843234,0.0,1,63.95587035937499,44,-79.47156989418785,-89.64118660885215,1
261,1000,-120.78900102326018,-270.42242058540063,115995.60795195647,120195.02536756368,31905784,33311533.247524753,153.44988926041668,154.2585775022174,0.0,1,71.55065377083335,44,-80.45040758532433,-89.64906504293954,1
262,1000,-120.78900102326018,-271.65025066300564,117448.79365590839,120196.66478534142,32415262,33311367.03960396,149.2178176458333,154.31757145704412,0.0,4,66.52142651041669,44,-84.83110743933689,-89.67125365836908,1
263,1000,-120.78900102326018,-271.7228555869475,118027.8457065874,120222.65425724821,32374778,33329094.485148516,144.82833917708334,154.2924358949051,0.0,1,84.02830070312504,44,-85.39689460557484,-89.73866305457558,1
264,1000,-120.78900102326018,-271.68401344232046,119589.45967383035,120213.41123793182,36482490,33350017.00990099,164.40283046875,154.30633049850454,0.0,1,62.10744246875002,44,-87.71139606437495,-89.69529252174013,1
265,1000,-120.78900102326018,-269.00798515989004,118325.88349539261,120207.34879934449,32650744,33364154.96039604,143.353768484375,154.381617761809,0.0,2,75.19065854166669,44,-87.10308648256192,-89.69380917853739,1
266,1000,-120.78900102326018,-258.94930148407036,116762.1544037353,120068.32809989888,32178316,33299621.336633664,152.25303703125,154.2671418758767,0.0,2,66.65730568229166,43,-83.08504784071673,-89.40166955476536,1
267,1000,-120.78900102326018,-258.89830752104547,119326.44112455967,120121.0879824022,36311393,33349345.445544556,153.99000117708331,154.378228205755,0.0,1,78.37261275520835,43,-85.66478541991835,-89.49296744472295,1
268,1000,-120.78900102326018,-253.07426774787356,121710.40196923389,120093.67411588361,33031986,33361224.26732673,164.17342520312502,154.43329865300126,100.55141922362307,9,53.197561895833346,44,-89.16100586928243,-89.40620484247732,1
269,1000,-120.78900102326018,-244.71279176251727,121183.17655758708,120017.31031398594,33158646,33324833.12871287,151.0757686770833,154.35632279022278,0.0,18,75.57931603645835,43,-87.82740638716588,-89.2148094351974,1
270,1000,-120.78900102326018,-260.62094540574157,132129.4720083372,120125.46177217142,36358882,33319687.841584157,171.63149471354166,154.53348888753095,0.0,17,49.934487713541664,44,-153.94044930557325,-89.8159708905825,1
271,1000,-120.78900102326018,-262.56502524005236,125853.61064007728,120162.76033096001,39998759,33333465.891089108,168.735065953125,154.59270225634282,0.6263861409153773,9,43.961135609375006,44,-103.05707272152091,-89.91392997959784,1
272,1000,-120.78900102326018,-265.11497512916145,125501.9411036646,120223.73290155578,38793934,33346688.13861386,169.466033859375,154.65427077124588,0.0,19,61.836617979166675,44,-98.08392975283813,-90.04343411430423,1
273,1000,-120.78900102326018,-265.16848788770614,117556.60063324864,120252.69609651588,32680548,33368575.83168317,154.731311578125,154.69433181404705,0.0,1,74.02861917187501,44,-83.03756724774155,-90.10052641837697,1
274,1000,-120.78900102326018,-271.54705068885517,121980.00752616288,120243.19018630628,31574056,33293484.544554457,144.806247,154.48272369606025,0.0,26,77.24003866145833,44,-93.71130218700328,-90.1190308821001,1
275,1000,-120.78900102326018,-280.65008044613023,127223.84258873685,120345.64747146345,36252345,33312900.05940594,170.83049082291674,154.63573243146658,90.72311697750173,35,43.72808272916667,43,-102.09080649129476,-90.30826612268895,1
276,1000,-120.78900102326018,-280.53859940121896,119330.2128378859,120345.9202693974,37532084,33343775.564356435,163.73391742187496,154.63818834380157,0.0,1,70.60495260416666,44,-86.5005627891819,-90.2983490066824,1
277,1000,-120.78900102326018,-290.2061627360466,123290.72770579692,120419.11515322672,30279117,33332972.98019802,148.77273171874998,154.7184234823123,8.54997975799793,27,68.95509576562502,44,-97.60824910859806,-90.45073739726867,1
278,1000,-120.78900102326018,-290.07962516665555,121942.87409609302,120445.00659979468,38447438,33369789.306930695,165.3265644375,154.80077753125,0.0,1,68.105591203125,44,-93.5876401952246,-90.51792787669983,1
279,1000,-120.78900102326018,-300.69194544369793,125056.36478432121,120488.16358627289,30366199,33334285.415841583,144.40039651041667,154.81197209493604,15.09984440581873,31,72.37330903645835,43,-100.11322817283116,-90.62541955484036,1
280,1000,-120.78900102326018,-298.82655486570883,122625.14670392648,120511.20761844645,39621901,33392630.544554457,166.9231025,154.93112150330035,0.0,1,69.58986039583333,44,-93.4615340310189,-90.68945850678199,1
281,1000,-120.78900102326018,-297.7831212879565,113809.86284188132,120423.68092069,32302283,33338215.455445543,157.07570904166664,154.8768403605095,0.0,1,64.989437171875,44,-72.73402191408393,-90.4795175688668,1
282,1000,-120.78900102326018,-302.1454134994603,117836.93009582086,120359.30636612911,26342968,33246740.12871287,125.90270657291668,154.41195977238038,10.358763967097032,21,103.86957117187502,44,-86.75230855784912,-90.41993644274709,1
283,1000,-120.78900102326018,-302.27957139407005,113324.69250877338,120362.12723556218,28266505,33249814.18811881,144.9251505260417,154.44456114284242,0.0,1,78.15616810937502,43,-71.84527204228445,-90.37282512595247,1
284,1000,-120.78900102326018,-348.73461334605065,145680.46874508722,120639.54607457346,29112806,33220463.05940594,153.68920166666663,154.53635448195132,49.33450210952318,44,72.74886674999999,44,-148.5097570158696,-91.00887962980764,1
285,1000,-120.78900102326018,-348.868497923207,114894.73761939253,120595.88195384914,31619073,33180279.554455444,143.48753825000006,154.34494908555072,0.0,1,87.44637880208332,44,-82.61425140027981,-90.97013442398934,1
286,1000,-120.78900102326018,-347.7273686216784,113621.90626138193,120478.54396878142,23319153,33040204.12871287,119.15546373437499,153.84431506977103,8.226229822801109,9,83.00898698958332,43,-77.96022572557285,-90.7855318347866,1
287,1000,-120.78900102326018,-334.99550916095075,115814.35682417313,120366.10793130829,31526837,33026672.376237623,145.54660642187505,153.77802559153258,0.0,1,75.82083695312501,44,-79.89531303076993,-90.55765633095105,1
288,1000,-120.78900102326018,-335.10472748288726,120569.35998635803,120399.56328666206,34723948,33031476.237623762,158.15347957812503,153.80838643064146,0.0,2,77.83343205729167,44,-86.82536251503574,-90.62899860309139,1
289,1000,-120.78900102326018,-335.2702476976733,115905.5068927973,120370.282391391,31951679,32976028.752475247,159.02100222916667,153.70198740171202,0.0,1,64.76531981770835,44,-80.16024485887698,-90.56620534023264,1
290,1000,-120.78900102326018,-340.32483557021754,118508.73748194017,120391.26504665565,28052885,32899951.564356435,136.16719058854167,153.40314296183993,11.827321266001801,15,74.42340197395835,44,-87.58806751783037,-90.65419745391006,1
291,1000,-120.78900102326018,-325.61445036165617,122378.70982330578,120275.1038386785,33262627,32872784.485148516,163.32472410416662,153.45073990459983,18.222267408587694,22,58.51220460416667,44,-94.13039833359181,-90.40297181423813,1
292,1000,-120.78900102326018,-332.9673135840305,126168.06582807675,120358.94362039624,35962733,32860491.326732673,152.52680961979163,153.41685392919763,54.88746958030335,27,87.92888736979167,44,-104.23698289400147,-90.61494636109218,1
293,1000,-120.78900102326018,-353.01188894144275,134107.8395081801,120507.18635487469,34301932,32911348.98019802,157.37879279687496,153.53545991640885,49.086264282952,35,72.71237516666669,44,-121.04306261507394,-90.92557249134357,1
294,1000,-120.78900102326018,-354.1816772310432,119488.2608844025,120491.12860295975,28731187,32881142.05940594,141.29050682812502,153.38521257884696,0.0,26,83.49094289583333,44,-90.51632980384097,-90.90299319036083,1
295,1000,-120.78900102326018,-354.16604311841337,115851.52227950613,120512.78215458248,34546844,32906376.26732673,163.05787910937494,153.41300580538368,0.0,1,58.192494708333356,44,-78.25897821970423,-90.94687084208934,1
296,1000,-120.78900102326018,-354.2974935458778,119543.87250023536,120529.31023024769,35615438,32949092.376237623,155.2902988020834,153.51485574917496,0.0,1,74.574464953125,44,-88.08022268468575,-90.97877059340769,1
297,1000,-120.78900102326018,-336.8154270331611,117045.15312638736,120376.64291940849,35282710,32956778.465346534,159.102690734375,153.69088504996907,0.0,1,66.34107879687501,44,-82.06744209369286,-90.6309877067524,1
298,1000,-120.78900102326018,-337.68771878620527,118006.24956610006,120342.87293755669,32679444,32867192.22772277,139.248887609375,153.36456260793113,0.0,1,73.72858077083332,42,-87.6404738833979,-90.59949635763088,1
299,1000,-120.78900102326018,-337.0465510796931,115140.80212297737,120310.54445346928,32448711,32855606.683168318,155.32378583333332,153.43333924009903,0.0,1,76.303146421875,44,-79.3386001657563,-90.53484374078684,1
300,1000,-120.78900102326018,-347.3516737766608,128694.81045468603,120477.74303317144,35077469,32914611.722772278,156.61959249479168,153.5069312913573,0.0,31,81.13322561458338,44,-104.88758681998988,-90.8638725848095,1
301,1000,-120.78900102326018,-348.29438429618045,111926.03483781172,120410.9809089939,25252431,32802100.465346534,132.111584828125,153.10072533250826,0.0,2,86.79203747916665,44,-72.03723805402561,-90.75928589527359,1
302,1000,-120.78900102326018,-351.3038267983175,125351.91495976332,120469.9771268497,35135450,32864491.564356435,174.3357135572917,153.36257840382632,0.0,23,44.42349763541666,44,-97.25268031787431,-90.85183257658188,1
303,1000,-120.78900102326018,-350.5724960090684,121763.09413845927,120530.8808773699,37092687,32933517.851485148,159.52307253125,153.54731630543523,0.0,2,82.93493370833332,44,-94.89809156284679,-90.99162753668695,1
304,1000,-120.78900102326018,-353.28677092694375,120405.75649552108,120550.7521772083,32624417,32908518.148514852,147.72038502604173,153.4006851157178,0.0,14,91.97903269270832,44,-90.44413331518729,-91.03666243960353,1
305,1000,-120.78900102326018,-353.5923769659922,113118.2682207871,120508.32240944434,28247595,32846594.01980198,141.9068659739583,153.23360673061055,0.0,1,78.13512419270833,43,-73.79780605340821,-90.95317259456212,1
306,1000,-120.78900102326018,-349.1061451525581,114605.71399552676,120457.3356673736,31361224,32848005.277227722,161.47771665104165,153.40715414732878,0.0,1,63.575635098958315,44,-77.10104363398608,-90.83682972318034,1
307,1000,-120.78900102326018,-350.9425648522115,118267.46547187501,120434.75218476706,30949292,32789983.673267327,152.80143440625,153.2533524354373,0.0,8,69.32063292708332,44,-85.05410618651578,-90.77847701014156,1
308,1000,-120.78900102326018,-342.98763463849144,125040.57642980463,120347.63066296272,33840667,32751425.851485148,153.640046234375,153.29006491130363,0.0,27,84.09758860937501,44,-101.34613324247279,-90.56254632243439,1
309,1000,-120.78900102326018,-342.71798969670925,125908.52977393351,120399.63844522224,36174296,32824990.881188117,172.98449192187502,153.43659270173268,23.075006722343456,29,56.258681354166676,44,-99.52941014187485,-90.64570448558335,1
310,1000,-120.78900102326018,-342.91268590543984,112974.4555108576,120342.38001944085,30135131,32792533.841584157,145.11964618229166,153.36985882931106,0.0,1,87.47513019270833,44,-75.68364352449485,-90.53555742838499,1
311,1000,-120.78900102326018,-343.01349692944336,114649.88725865,120323.7645030901,31578618,32788382.683168318,151.13963513020832,153.32195205605404,0.0,1,78.46771725,44,-77.06556993459678,-90.53256173343816,1
312,1000,-120.78900102326018,-343.9966601519164,113565.45537711462,120322.15217376576,27712035,32759275.702970296,143.91363731250001,153.3611926492368,0.0,3,84.96249407812502,44,-74.84796852558895,-90.504062357424,1
313,1000,-120.78900102326018,-343.7075856426911,116335.17051691197,120324.56147498285,32259746,32770189.00990099,147.45042020312502,153.35718544585396,0.0,1,75.13207780729167,43,-80.4994111760323,-90.51736108431004,1
314,1000,-120.78900102326018,-340.846627820983,115123.54442365287,120269.8601893866,30577621,32746588.405940592,147.88253537499995,153.28402830713696,0.0,1,75.74721894791666,43,-77.47048652119283,-90.40322905826902,1
315,1000,-120.78900102326018,-341.1961328566576,113294.37969110007,120267.34481414744,27285601,32727879.851485148,132.7369886354167,153.1582154614274,0.0,1,96.31212531770834,44,-73.32452621858052,-90.38877728451209,1
316,1000,-120.78900102326018,-345.83974826167446,128885.36295159614,120291.52461424243,30147573,32709430.623762377,153.92886740104166,153.2721316237624,457.240797433688,19,68.72394404687502,44,-109.14420367145536,-90.43181219590348,1
317,1000,-120.78900102326018,-318.92710059014445,116146.35269948473,120045.8513637752,34296731,32666653.297029704,161.91734056250007,153.26988552464937,0.0,2,70.44652460416667,44,-78.79464879192251,-89.31848367192154,1
318,1000,-120.78900102326018,-319.5615843998885,112467.7851252105,120006.74091771273,26116956,32615249.257425744,131.04788174479165,153.01127210669347,0.0,1,91.21751638541669,44,-73.75973500317806,-89.2653515925194,1
319,1000,-120.78900102326018,-319.13236718731326,116263.63292630357,119981.95363574282,31206058,32598772.495049506,151.24832392708336,152.9436457592822,0.0,1,64.90788258333335,44,-78.99231962669495,-89.2280887945562,1
320,1000,-120.78900102326018,-318.4622045003615,119929.58988395802,120000.39370368083,37571690,32630154.544554457,166.10949235416663,152.99636833885108,0.0,1,68.554905375,44,-88.57180145251255,-89.29361747112307,1
321,1000,-120.78900102326018,-318.7029639614863,115671.2437089001,120038.02198284052,30275315,32646806.485148516,139.26701472916668,152.91765899448225,0.0,1,84.25913734895833,44,-81.7616515116257,-89.39110416744721,1
322,1000,-120.78900102326018,-325.8015322556443,127358.67603565638,120151.09532536495,37194810,32712239.663366336,148.43973026041667,152.93972810385725,0.0,16,82.85004733333332,43,-108.01550911955745,-89.68060387243355,1
323,1000,-120.78900102326018,-335.65414085578044,125365.47308779863,120218.27602234986,32733561,32709400.762376238,159.2243724322917,152.99600519358498,2.486376699605365,24,64.15004081770834,44,-101.05411477016449,-89.83637012348122,1
324,1000,-120.78900102326018,-335.05320111093255,115899.92183076944,120167.90557450394,35483620,32686942.21782178,163.5866105677083,153.00767005507427,0.0,1,53.440409489583345,44,-77.13981148128556,-89.71801672983109,1
325,1000,-120.78900102326018,-330.0095589969496,120131.87555709266,120107.3297601648,34783707,32666681.584158417,145.15289994791667,152.83606875489895,0.0,4,98.33869965104164,44,-90.24182229735229,-89.61344606057804,1
326,1000,-120.78900102326018,-303.74545161968433,123410.2827140677,119964.85939939004,33669144,32700528.930693068,158.60188566666665,152.9256535818379,0.0,16,59.17599178124999,44,-96.36881674784489,-89.28328656176167,1
327,1000,-120.78900102326018,-312.34915628384266,126774.53615249641,120057.06332233817,35885698,32740424.02970297,159.10645770312502,152.9387361512995,0.0,23,80.59956371354167,44,-103.75004573314332,-89.5069693374529,1
328,1000,-120.78900102326018,-311.9344156485035,117981.42437453926,120066.82229831236,32259267,32748457.94059406,153.1345005364583,152.99918610958127,0.0,1,77.54257474479168,44,-85.07700791677749,-89.54790520867022,1
329,1000,-120.78900102326018,-313.91204053180587,117075.9875847057,120041.94239541228,30036465,32694417.594059408,144.43292359375002,152.89040371225246,0.0,9,84.5419566302083,44,-82.89542875683843,-89.5061526083552,1
330,1000,-120.78900102326018,-313.4552086860609,115044.29684130242,119988.53405216023,33594950,32661696.396039605,163.1383677760417,152.9011229811778,0.0,1,49.19861343229168,44,-76.6406553333742,-89.38278882677096,1
331,1000,-120.78900102326018,-314.4298249492023,115697.02417562337,119925.61062652644,31204608,32598341.05940594,150.25137810416666,152.74825190542492,0.0,3,82.320556859375,44,-79.14914330876094,-89.2743129803552,1
332,1000,-120.78900102326018,-299.51428784438673,118559.23648766433,119810.90611994233,34166255,32590953.287128713,159.29646554166663,152.7863411413985,0.0,2,62.50966255729167,44,-84.67012359540645,-89.01790636734106,1
333,1000,-120.78900102326018,-299.1352823387745,117287.21117243294,119869.63367026555,35443311,32696461.673267327,153.0660432291667,153.0726440593544,0.0,1,76.01697871875004,44,-83.5967215607057,-89.12832719791774,1
334,1000,-120.78900102326018,-299.2064432058309,118728.47543838315,119881.8537525441,34699129,32691669.366336633,162.74319905208336,153.08845945178427,0.0,3,49.84557836979166,44,-86.40915241149932,-89.14381183151048,1
335,1000,-120.78900102326018,-299.94485464163466,113334.92224378123,119843.69425567734,27447485,32617125.366336633,136.84802695833332,152.7676188069307,0.0,1,88.68927064583335,44,-77.40011696364165,-89.10956156071288,1
336,1000,-120.78900102326018,-297.50332148549677,118949.81763022224,119800.58064948049,34980106,32602946.336633664,169.91778107291665,152.84156987004948,0.0,1,53.08871493229168,44,-84.7079376361841,-89.01411279985714,1
337,1000,-120.78900102326018,-310.5706164264214,130460.56480259793,119915.97489749701,37409597,32636574.633663367,161.9535603229167,152.86478969358495,48.20119595474168,26,73.73826253124999,43,-113.0065324592618,-89.32523514354158,1
338,1000,-120.78900102326018,-307.41824038009634,119674.456231884,119932.08454874682,38762540,32731161.485148516,169.83259168229165,153.03766335076318,0.0,1,61.08134558333334,44,-84.93014088720682,-89.33041266561305,1
339,1000,-120.78900102326018,-307.6211357210697,119635.76071631246,119952.89569745777,36436838,32738595.554455444,151.33328357812502,152.96433301196367,0.0,1,76.74232095833334,44,-88.6877221131452,-89.39209492467397,1
340,1000,-120.78900102326018,-332.594924490527,136823.69879716806,120142.90660810858,35993377,32777938.752475247,161.03093305729172,153.0843328032178,1.5364360777713426,31,67.59959547395835,44,-133.54303959645688,-89.87130609539473,1
341,1000,-120.78900102326018,-341.6315284396656,127286.71299914485,120294.52443521743,34859484,32859677.86138614,163.36890826562504,153.23676455651815,20.720896144741374,29,75.06340108333336,44,-104.14111666998781,-90.18562096054404,1
342,1000,-120.78900102326018,-337.568312647586,114170.95995962963,120204.95563776209,29565460,32817959.316831682,148.41229755729168,153.12790067367987,0.0,1,76.09828176562503,44,-74.29925704733353,-89.99715901482584,1
343,1000,-120.78900102326018,-339.4845098278385,120035.67249825678,120195.7143255104,29871934,32764001.881188117,147.10813826041672,153.0963253233292,0.0,10,79.36250044270834,44,-87.8571077336531,-89.98764355742323,1
344,1000,-120.78900102326018,-339.58164746373063,115835.00765566621,120231.00205096234,30645460,32811321.81188119,145.39554559895834,153.14947297818688,0.0,1,72.673891765625,44,-81.34186187359661,-90.08535336152654,1
345,1000,-120.78900102326018,-345.1747904458342,125882.44977310226,120264.27441326152,36812830,32794272.613861386,151.38921213541664,152.95835277568068,0.0,18,80.32275468229167,44,-104.04782623227896,-90.19200164776387,1
346,1000,-120.78900102326018,-343.4354250773565,115508.43989613948,120226.1148043466,33332416,32819386.633663367,149.84974305208334,152.95491527140058,0.0,1,77.47948235937498,44,-78.29297860234638,-90.09088573195531,1
347,1000,-120.78900102326018,-380.87350576636226,145509.3306232444,120452.76911044156,35624533,32783935.118811883,166.26607621354168,152.89508307178218,163.29519900373398,39,59.160279598958354,44,-150.0546907769771,-90.66829761478975,1
